veh_id,video,frame,bboxX,bboxY,Width,Height,Direction,Velocity
246,DJI_0406_cut,662,835,220,33,20,Right,79
269,DJI_0406_cut,662,1012,395,61,23,Left,79
278,DJI_0406_cut,662,812,382,29,18,Left,76
297,DJI_0406_cut,662,263,225,31,20,Right,84
298,DJI_0406_cut,662,63,403,31,15,Left,73
301,DJI_0406_cut,662,1088,432,31,16,Left,86
303,DJI_0406_cut,662,766,357,29,20,Left,85
306,DJI_0406_cut,662,1189,438,31,17,,37
234,DJI_0406_cut,663,307,350,27,17,Left,69
235,DJI_0406_cut,663,1096,243,27,18,Down-Right,92
246,DJI_0406_cut,663,840,220,33,18,Right,78
269,DJI_0406_cut,663,1008,395,63,24,Left,77
278,DJI_0406_cut,663,806,381,29,18,Left,81
297,DJI_0406_cut,663,265,225,31,20,Right,82
298,DJI_0406_cut,663,61,403,31,15,Left,73
301,DJI_0406_cut,663,1092,431,31,16,Left,77
303,DJI_0406_cut,663,764,357,31,18,Left,85
306,DJI_0406_cut,663,1185,436,31,17,,38
234,DJI_0406_cut,664,298,351,29,16,Left,75
235,DJI_0406_cut,664,1103,243,25,18,Down-Right,90
246,DJI_0406_cut,664,840,221,33,18,Right,78
269,DJI_0406_cut,664,1004,394,65,23,Left,77
278,DJI_0406_cut,664,804,381,27,18,Left,79
297,DJI_0406_cut,664,269,225,31,20,Right,83
298,DJI_0406_cut,664,56,405,29,15,Left,71
301,DJI_0406_cut,664,1086,432,31,16,Left,82
303,DJI_0406_cut,664,757,357,29,18,Left,85
306,DJI_0406_cut,664,1181,436,33,17,,39
234,DJI_0406_cut,665,296,351,27,16,Left,74
235,DJI_0406_cut,665,1107,245,27,18,Down-Right,92
246,DJI_0406_cut,665,848,221,31,18,Right,81
269,DJI_0406_cut,665,1000,395,67,22,Up-Left,78
278,DJI_0406_cut,665,800,380,27,18,Left,80
297,DJI_0406_cut,665,271,225,31,18,Right,82
298,DJI_0406_cut,665,54,405,29,16,Left,69
301,DJI_0406_cut,665,1080,431,31,16,Left,86
303,DJI_0406_cut,665,751,357,29,18,Left,87
306,DJI_0406_cut,665,1181,435,31,18,,39
234,DJI_0406_cut,666,292,352,27,16,Left,66
235,DJI_0406_cut,666,1113,245,27,18,Down-Right,89
246,DJI_0406_cut,666,850,222,33,18,Right,80
269,DJI_0406_cut,666,995,394,71,23,Left,78
273,DJI_0406_cut,666,789,378,29,17,Left,61
278,DJI_0406_cut,666,797,383,27,17,Left,80
297,DJI_0406_cut,666,280,223,31,18,Right,84
298,DJI_0406_cut,666,48,403,29,15,Left,69
301,DJI_0406_cut,666,1073,429,31,16,Left,86
303,DJI_0406_cut,666,745,358,29,17,Left,84
306,DJI_0406_cut,666,1176,434,31,18,,40
234,DJI_0406_cut,667,290,351,27,16,Left,63
235,DJI_0406_cut,667,1117,246,27,18,Down-Right,89
246,DJI_0406_cut,667,856,222,33,17,Right,82
269,DJI_0406_cut,667,995,393,71,23,Left,76
273,DJI_0406_cut,667,783,382,29,16,Left,61
297,DJI_0406_cut,667,282,225,33,18,Right,83
298,DJI_0406_cut,667,46,403,29,15,Left,69
303,DJI_0406_cut,667,738,358,31,18,Left,89
306,DJI_0406_cut,667,1170,434,31,17,,42
234,DJI_0406_cut,668,286,350,27,17,Left,65
235,DJI_0406_cut,668,1122,246,27,18,Down-Right,90
246,DJI_0406_cut,668,863,223,29,18,Right,84
269,DJI_0406_cut,668,993,391,73,23,Left,73
273,DJI_0406_cut,668,778,383,27,16,Left,59
297,DJI_0406_cut,668,286,222,33,18,Right,83
298,DJI_0406_cut,668,42,405,31,15,Left,71
303,DJI_0406_cut,668,736,358,29,18,Left,88
306,DJI_0406_cut,668,1164,433,31,17,,44
234,DJI_0406_cut,669,284,351,27,17,Left,66
235,DJI_0406_cut,669,1124,247,29,20,Down-Right,87
246,DJI_0406_cut,669,869,222,31,18,Right,83
269,DJI_0406_cut,669,987,390,71,23,Up-Left,74
273,DJI_0406_cut,669,776,382,29,16,Left,57
297,DJI_0406_cut,669,290,223,33,18,Right,82
298,DJI_0406_cut,669,37,405,31,15,Left,71
303,DJI_0406_cut,669,732,358,29,18,Left,89
306,DJI_0406_cut,669,1160,434,31,17,,45
317,DJI_0406_cut,669,0,210,6,21,,0
234,DJI_0406_cut,670,280,351,27,16,Left,66
235,DJI_0406_cut,670,1134,248,27,22,Down-Right,93
246,DJI_0406_cut,670,873,223,31,18,Right,83
269,DJI_0406_cut,670,989,390,65,23,Up-Left,76
278,DJI_0406_cut,670,776,383,29,17,Left,88
297,DJI_0406_cut,670,294,225,33,18,Right,83
298,DJI_0406_cut,670,33,403,31,16,Left,72
303,DJI_0406_cut,670,728,360,29,20,Left,91
306,DJI_0406_cut,670,1157,433,31,17,,45
317,DJI_0406_cut,670,2,210,8,20,,36
234,DJI_0406_cut,671,275,352,27,16,Left,67
235,DJI_0406_cut,671,1138,247,27,22,Down-Right,92
246,DJI_0406_cut,671,877,223,31,18,Right,82
269,DJI_0406_cut,671,985,393,67,24,Left,75
273,DJI_0406_cut,671,772,381,29,17,Left,61
297,DJI_0406_cut,671,296,223,33,18,Right,82
298,DJI_0406_cut,671,33,405,31,15,Left,72
303,DJI_0406_cut,671,724,358,31,18,Left,91
306,DJI_0406_cut,671,1151,433,33,17,,0
317,DJI_0406_cut,671,2,209,14,21,,27
234,DJI_0406_cut,672,269,350,27,16,Left,70
235,DJI_0406_cut,672,1145,248,27,22,Down-Right,93
246,DJI_0406_cut,672,882,223,31,18,Right,84
269,DJI_0406_cut,672,978,391,56,24,Left,77
273,DJI_0406_cut,672,770,380,29,16,Left,59
297,DJI_0406_cut,672,301,222,33,18,Right,84
298,DJI_0406_cut,672,29,406,31,16,Left,71
303,DJI_0406_cut,672,720,357,29,18,Left,87
306,DJI_0406_cut,672,1147,432,33,17,,83
317,DJI_0406_cut,672,0,210,18,20,,31
234,DJI_0406_cut,673,267,350,27,17,Left,66
235,DJI_0406_cut,673,1147,247,29,22,Down-Right,92
246,DJI_0406_cut,673,888,223,31,18,Right,85
269,DJI_0406_cut,673,974,390,58,24,Left,77
273,DJI_0406_cut,673,766,378,29,16,Left,58
297,DJI_0406_cut,673,305,222,33,20,Right,83
298,DJI_0406_cut,673,25,405,31,16,Left,71
303,DJI_0406_cut,673,715,356,29,18,Left,87
306,DJI_0406_cut,673,1145,433,31,17,Up-Left,78
317,DJI_0406_cut,673,2,210,18,20,,32
318,DJI_0406_cut,673,1273,429,4,22,,0
234,DJI_0406_cut,674,261,352,27,16,Left,70
235,DJI_0406_cut,674,1151,248,29,22,Right,93
246,DJI_0406_cut,674,890,225,31,20,Right,84
269,DJI_0406_cut,674,970,389,61,23,Left,77
273,DJI_0406_cut,674,760,380,29,17,Left,57
297,DJI_0406_cut,674,309,222,33,18,Right,83
298,DJI_0406_cut,674,18,406,31,16,Left,73
303,DJI_0406_cut,674,713,356,29,18,Left,86
306,DJI_0406_cut,674,1141,432,31,17,Up-Left,79
317,DJI_0406_cut,674,0,206,27,18,,42
318,DJI_0406_cut,674,1271,429,6,20,,36
319,DJI_0406_cut,674,0,243,6,20,,0
234,DJI_0406_cut,675,258,351,27,16,Left,70
235,DJI_0406_cut,675,1160,248,27,22,Down-Right,96
246,DJI_0406_cut,675,894,226,31,18,Right,82
269,DJI_0406_cut,675,968,388,58,24,Left,73
273,DJI_0406_cut,675,757,378,29,16,Left,55
297,DJI_0406_cut,675,315,222,33,17,Right,83
298,DJI_0406_cut,675,16,406,33,16,Left,71
303,DJI_0406_cut,675,707,355,31,18,Left,82
306,DJI_0406_cut,675,1136,431,29,17,Up-Left,79
317,DJI_0406_cut,675,0,206,29,18,,35
318,DJI_0406_cut,675,1263,428,16,20,,90
319,DJI_0406_cut,675,0,243,8,18,,0
234,DJI_0406_cut,676,256,352,27,17,Left,72
235,DJI_0406_cut,676,1162,248,27,22,Down-Right,97
246,DJI_0406_cut,676,898,228,29,17,Down-Right,83
269,DJI_0406_cut,676,966,388,58,23,Left,73
273,DJI_0406_cut,676,755,380,29,17,Left,54
297,DJI_0406_cut,676,322,221,33,18,Right,84
298,DJI_0406_cut,676,12,406,31,16,Left,71
303,DJI_0406_cut,676,703,356,29,18,Left,85
306,DJI_0406_cut,676,1130,431,29,16,Up-Left,77
317,DJI_0406_cut,676,2,204,29,18,,37
318,DJI_0406_cut,676,1261,428,18,18,,72
319,DJI_0406_cut,676,0,242,14,20,,9
234,DJI_0406_cut,677,254,348,27,18,Left,72
235,DJI_0406_cut,677,1166,249,27,22,Down-Right,95
246,DJI_0406_cut,677,905,227,29,17,Down-Right,85
269,DJI_0406_cut,677,962,387,58,23,Left,74
273,DJI_0406_cut,677,755,378,27,17,Left,51
297,DJI_0406_cut,677,324,221,33,18,Right,83
298,DJI_0406_cut,677,8,407,31,17,Left,73
303,DJI_0406_cut,677,696,356,27,20,Left,84
306,DJI_0406_cut,677,1128,428,29,16,Up-Left,78
317,DJI_0406_cut,677,4,203,29,18,,37
319,DJI_0406_cut,677,0,242,18,18,,6
320,DJI_0406_cut,677,1250,423,27,18,,0
234,DJI_0406_cut,678,252,350,27,20,Left,72
235,DJI_0406_cut,678,1174,251,27,22,Down-Right,95
246,DJI_0406_cut,678,907,226,31,18,Down-Right,83
269,DJI_0406_cut,678,957,388,61,23,Left,77
273,DJI_0406_cut,678,747,376,29,18,Left,52
297,DJI_0406_cut,678,328,221,33,20,Right,81
298,DJI_0406_cut,678,4,407,29,16,Left,72
303,DJI_0406_cut,678,694,355,29,20,Left,84
306,DJI_0406_cut,678,1122,428,31,16,Up-Left,78
317,DJI_0406_cut,678,8,204,29,17,,41
319,DJI_0406_cut,678,0,243,27,16,,9
320,DJI_0406_cut,678,1248,423,29,18,,36
234,DJI_0406_cut,679,248,352,27,17,Left,72
235,DJI_0406_cut,679,1176,251,27,22,Down-Right,92
246,DJI_0406_cut,679,909,227,29,18,Right,80
269,DJI_0406_cut,679,953,387,61,23,Left,74
273,DJI_0406_cut,679,745,376,29,18,Left,50
297,DJI_0406_cut,679,332,221,33,18,Right,83
298,DJI_0406_cut,679,0,406,29,16,Left,72
303,DJI_0406_cut,679,690,354,29,20,Left,84
306,DJI_0406_cut,679,1120,428,31,16,Up-Left,77
317,DJI_0406_cut,679,10,203,29,18,,41
319,DJI_0406_cut,679,0,241,29,17,,14
320,DJI_0406_cut,679,1246,425,29,17,,43
234,DJI_0406_cut,680,240,352,29,17,Left,76
235,DJI_0406_cut,680,1178,249,29,23,Right,90
246,DJI_0406_cut,680,911,227,29,17,Right,80
269,DJI_0406_cut,680,951,388,61,23,Up-Left,71
273,DJI_0406_cut,680,736,377,29,18,Left,51
297,DJI_0406_cut,680,334,221,33,18,Right,83
298,DJI_0406_cut,680,2,407,27,18,Left,69
303,DJI_0406_cut,680,686,354,29,20,Left,84
306,DJI_0406_cut,680,1117,428,31,17,Up-Left,78
317,DJI_0406_cut,680,14,203,29,17,,44
319,DJI_0406_cut,680,0,240,31,17,,15
320,DJI_0406_cut,680,1242,425,29,17,,53
234,DJI_0406_cut,681,240,352,27,17,Left,75
235,DJI_0406_cut,681,1183,252,27,22,Right,90
246,DJI_0406_cut,681,917,227,29,17,Right,81
269,DJI_0406_cut,681,947,388,61,23,Left,71
273,DJI_0406_cut,681,736,377,27,17,Left,49
297,DJI_0406_cut,681,338,221,33,18,Right,84
298,DJI_0406_cut,681,2,407,25,18,Left,66
303,DJI_0406_cut,681,682,354,27,20,Left,82
306,DJI_0406_cut,681,1113,427,33,17,Up-Left,78
317,DJI_0406_cut,681,18,203,29,17,,46
319,DJI_0406_cut,681,0,240,31,17,,12
320,DJI_0406_cut,681,1235,423,29,18,,72
234,DJI_0406_cut,682,233,352,29,17,Left,78
235,DJI_0406_cut,682,1185,252,27,22,Right,89
246,DJI_0406_cut,682,922,228,31,17,Right,84
269,DJI_0406_cut,682,941,387,63,24,Left,73
273,DJI_0406_cut,682,730,376,27,18,Left,48
297,DJI_0406_cut,682,345,221,33,18,Right,86
298,DJI_0406_cut,682,0,409,25,17,Left,67
303,DJI_0406_cut,682,675,354,29,20,Left,86
306,DJI_0406_cut,682,1107,426,33,18,Up-Left,79
317,DJI_0406_cut,682,25,203,29,17,,52
319,DJI_0406_cut,682,2,239,31,16,,16
320,DJI_0406_cut,682,1233,422,29,20,,66
234,DJI_0406_cut,683,231,354,27,17,Left,79
235,DJI_0406_cut,683,1189,256,29,20,Right,91
246,DJI_0406_cut,683,928,228,29,20,Right,81
269,DJI_0406_cut,683,934,387,67,24,Left,73
273,DJI_0406_cut,683,722,376,27,17,Left,49
297,DJI_0406_cut,683,351,222,33,17,Right,85
303,DJI_0406_cut,683,671,354,29,20,Left,86
306,DJI_0406_cut,683,1107,426,31,17,Up-Left,76
317,DJI_0406_cut,683,27,203,31,17,,51
319,DJI_0406_cut,683,8,239,31,17,,26
320,DJI_0406_cut,683,1231,422,29,20,,61
234,DJI_0406_cut,684,227,352,27,16,Left,71
235,DJI_0406_cut,684,1195,258,27,20,Down-Right,90
246,DJI_0406_cut,684,932,227,29,20,Right,81
269,DJI_0406_cut,684,934,384,67,24,Left,74
273,DJI_0406_cut,684,717,377,29,16,Left,48
297,DJI_0406_cut,684,355,220,33,18,Right,83
298,DJI_0406_cut,684,2,409,16,17,Left,81
303,DJI_0406_cut,684,667,355,29,20,Left,87
306,DJI_0406_cut,684,1101,426,31,17,Up-Left,75
317,DJI_0406_cut,684,31,201,31,18,,53
319,DJI_0406_cut,684,10,238,33,17,,27
320,DJI_0406_cut,684,1225,422,29,20,,67
234,DJI_0406_cut,685,223,352,27,17,Left,72
235,DJI_0406_cut,685,1204,260,27,18,Down-Right,94
246,DJI_0406_cut,685,936,227,29,20,Right,83
269,DJI_0406_cut,685,930,386,69,23,Left,73
273,DJI_0406_cut,685,715,377,27,16,Left,46
297,DJI_0406_cut,685,360,221,33,18,Right,82
303,DJI_0406_cut,685,665,355,27,20,Left,83
306,DJI_0406_cut,685,1094,426,31,17,Up-Left,79
317,DJI_0406_cut,685,33,200,29,18,,52
319,DJI_0406_cut,685,16,236,31,18,,35
320,DJI_0406_cut,685,1218,421,29,18,,75
234,DJI_0406_cut,686,218,352,27,17,Left,75
235,DJI_0406_cut,686,1208,261,25,18,Down-Right,94
246,DJI_0406_cut,686,941,227,29,21,Right,83
269,DJI_0406_cut,686,928,386,69,24,Left,73
273,DJI_0406_cut,686,713,377,27,17,Left,45
297,DJI_0406_cut,686,362,221,33,18,Right,81
303,DJI_0406_cut,686,661,358,29,20,Left,85
306,DJI_0406_cut,686,1092,426,31,17,Up-Left,79
317,DJI_0406_cut,686,40,198,31,18,,57
319,DJI_0406_cut,686,21,236,31,17,,40
320,DJI_0406_cut,686,1216,420,29,18,,71
234,DJI_0406_cut,687,216,352,27,17,Left,73
246,DJI_0406_cut,687,945,227,29,21,Right,85
269,DJI_0406_cut,687,920,384,69,23,Left,78
273,DJI_0406_cut,687,711,377,27,17,Left,43
297,DJI_0406_cut,687,366,222,31,17,Right,80
303,DJI_0406_cut,687,654,355,29,20,Left,86
306,DJI_0406_cut,687,1086,425,31,17,Up-Left,80
315,DJI_0406_cut,687,0,410,8,17,,0
319,DJI_0406_cut,687,23,234,33,18,,41
320,DJI_0406_cut,687,1212,420,29,20,,71
321,DJI_0406_cut,687,46,196,31,18,,0
234,DJI_0406_cut,688,212,352,27,16,Left,76
246,DJI_0406_cut,688,951,227,31,21,Right,86
269,DJI_0406_cut,688,917,386,67,24,Left,78
273,DJI_0406_cut,688,705,377,29,16,Left,43
297,DJI_0406_cut,688,368,221,33,17,Right,80
303,DJI_0406_cut,688,650,355,29,20,Left,88
306,DJI_0406_cut,688,1082,423,31,17,Up-Left,80
319,DJI_0406_cut,688,31,235,33,17,,48
320,DJI_0406_cut,688,1206,418,29,20,,75
321,DJI_0406_cut,688,48,197,31,17,,40
234,DJI_0406_cut,689,208,354,27,16,Left,73
246,DJI_0406_cut,689,953,227,31,21,Right,86
269,DJI_0406_cut,689,917,384,69,24,Left,76
273,DJI_0406_cut,689,701,377,27,16,Left,42
297,DJI_0406_cut,689,374,221,33,17,Right,82
303,DJI_0406_cut,689,648,356,29,20,Left,84
306,DJI_0406_cut,689,1077,425,33,16,Up-Left,81
319,DJI_0406_cut,689,35,234,33,18,,50
320,DJI_0406_cut,689,1202,418,29,20,,75
321,DJI_0406_cut,689,52,196,31,20,,57
234,DJI_0406_cut,690,206,352,27,17,Left,73
246,DJI_0406_cut,690,957,228,31,21,Right,84
269,DJI_0406_cut,690,915,383,65,26,Left,75
273,DJI_0406_cut,690,696,377,27,16,Left,97
297,DJI_0406_cut,690,378,222,33,17,Right,84
303,DJI_0406_cut,690,644,355,31,20,Left,83
306,DJI_0406_cut,690,1077,423,31,17,Up-Left,82
319,DJI_0406_cut,690,42,235,31,17,,55
320,DJI_0406_cut,690,1197,416,29,20,,76
321,DJI_0406_cut,690,58,196,29,20,,74
234,DJI_0406_cut,691,206,352,27,17,Left,70
246,DJI_0406_cut,691,962,228,29,21,Right,86
269,DJI_0406_cut,691,903,377,69,27,Left,81
273,DJI_0406_cut,691,694,377,27,16,Left,91
297,DJI_0406_cut,691,385,221,33,16,Right,82
303,DJI_0406_cut,691,642,356,31,18,Left,80
306,DJI_0406_cut,691,1075,422,31,17,Up-Left,80
320,DJI_0406_cut,691,1193,416,29,20,,76
321,DJI_0406_cut,691,63,196,29,18,,78
322,DJI_0406_cut,691,48,235,31,17,,0
234,DJI_0406_cut,692,202,354,27,17,Left,72
246,DJI_0406_cut,692,966,229,31,20,Right,84
269,DJI_0406_cut,692,903,380,65,26,Up-Left,82
273,DJI_0406_cut,692,688,377,29,16,Left,90
297,DJI_0406_cut,692,389,220,33,18,Right,83
303,DJI_0406_cut,692,631,357,31,18,Left,83
306,DJI_0406_cut,692,1069,421,31,17,Up-Left,80
320,DJI_0406_cut,692,1189,415,31,21,,76
321,DJI_0406_cut,692,65,196,29,18,,69
322,DJI_0406_cut,692,52,235,29,17,,72
323,DJI_0406_cut,692,1223,265,25,20,,0
234,DJI_0406_cut,693,197,354,27,16,Left,73
246,DJI_0406_cut,693,970,230,31,18,Right,82
269,DJI_0406_cut,693,901,380,65,24,Left,82
273,DJI_0406_cut,693,686,377,27,17,Left,87
297,DJI_0406_cut,693,393,221,31,18,Right,82
303,DJI_0406_cut,693,627,356,29,18,Left,85
306,DJI_0406_cut,693,1065,421,31,17,Up-Left,78
320,DJI_0406_cut,693,1185,414,31,20,,76
321,DJI_0406_cut,693,65,194,29,18,,64
322,DJI_0406_cut,693,54,233,29,17,,61
323,DJI_0406_cut,693,1227,265,27,18,,72
234,DJI_0406_cut,694,193,354,27,16,Left,74
246,DJI_0406_cut,694,974,229,31,20,Right,81
269,DJI_0406_cut,694,898,380,63,24,Left,79
273,DJI_0406_cut,694,680,376,29,17,Left,87
297,DJI_0406_cut,694,395,222,31,17,Right,81
303,DJI_0406_cut,694,621,355,33,18,Left,86
306,DJI_0406_cut,694,1056,421,31,16,Up-Left,82
320,DJI_0406_cut,694,1183,414,31,18,,73
321,DJI_0406_cut,694,71,195,31,18,,70
322,DJI_0406_cut,694,58,234,31,17,,65
323,DJI_0406_cut,694,1233,265,27,20,,90
234,DJI_0406_cut,695,189,354,27,17,Left,74
235,DJI_0406_cut,695,1240,266,27,18,Down-Right,98
246,DJI_0406_cut,695,976,230,31,20,Right,79
269,DJI_0406_cut,695,892,380,65,23,Left,82
273,DJI_0406_cut,695,675,376,29,16,Left,84
297,DJI_0406_cut,695,402,222,31,17,Right,83
303,DJI_0406_cut,695,618,356,31,18,Left,85
306,DJI_0406_cut,695,1052,421,31,16,Up-Left,83
320,DJI_0406_cut,695,1181,413,29,20,,71
321,DJI_0406_cut,695,77,197,29,18,,76
322,DJI_0406_cut,695,63,232,31,18,,73
234,DJI_0406_cut,696,185,352,27,18,Left,73
235,DJI_0406_cut,696,1254,264,21,18,Down-Right,106
246,DJI_0406_cut,696,981,230,31,20,Right,80
269,DJI_0406_cut,696,892,381,65,24,Up-Left,79
273,DJI_0406_cut,696,671,376,29,16,Left,79
297,DJI_0406_cut,696,404,222,31,17,Right,82
303,DJI_0406_cut,696,612,356,29,18,Left,86
306,DJI_0406_cut,696,1048,421,31,16,Up-Left,81
320,DJI_0406_cut,696,1174,413,29,18,,74
321,DJI_0406_cut,696,80,197,29,18,,73
322,DJI_0406_cut,696,69,232,31,18,,80
324,DJI_0406_cut,696,1244,266,25,20,,0
234,DJI_0406_cut,697,183,354,27,18,Left,71
235,DJI_0406_cut,697,1256,264,21,18,Down-Right,102
246,DJI_0406_cut,697,987,232,31,20,Right,81
269,DJI_0406_cut,697,888,381,65,23,Left,77
273,DJI_0406_cut,697,669,377,27,16,Left,79
297,DJI_0406_cut,697,408,222,31,17,Right,81
303,DJI_0406_cut,697,612,355,29,18,Left,84
306,DJI_0406_cut,697,1046,421,31,16,Up-Left,80
320,DJI_0406_cut,697,1168,412,29,20,,76
321,DJI_0406_cut,697,86,197,27,18,,77
322,DJI_0406_cut,697,73,233,29,20,,79
324,DJI_0406_cut,697,1242,268,25,20,,51
325,DJI_0406_cut,697,0,191,16,18,,0
234,DJI_0406_cut,698,176,355,27,17,Left,75
235,DJI_0406_cut,698,1261,264,18,21,Down-Right,104
246,DJI_0406_cut,698,989,233,33,20,Right,78
269,DJI_0406_cut,698,884,381,67,23,Left,77
273,DJI_0406_cut,698,665,376,27,17,Left,79
297,DJI_0406_cut,698,412,222,33,17,Right,81
303,DJI_0406_cut,698,604,354,29,18,Left,86
306,DJI_0406_cut,698,1044,420,31,16,Up-Left,80
320,DJI_0406_cut,698,1166,409,29,21,,76
321,DJI_0406_cut,698,90,197,27,20,,76
322,DJI_0406_cut,698,80,234,29,20,,86
325,DJI_0406_cut,698,0,193,16,18,,36
234,DJI_0406_cut,699,174,356,27,17,Left,72
246,DJI_0406_cut,699,997,230,29,21,Right,82
269,DJI_0406_cut,699,880,383,67,23,Left,77
273,DJI_0406_cut,699,665,376,27,17,Left,74
297,DJI_0406_cut,699,418,221,31,18,Right,83
303,DJI_0406_cut,699,604,355,27,18,Left,85
306,DJI_0406_cut,699,1035,420,31,16,Up-Left,83
320,DJI_0406_cut,699,1157,412,29,20,,80
321,DJI_0406_cut,699,96,196,27,20,,79
322,DJI_0406_cut,699,84,233,29,20,,84
325,DJI_0406_cut,699,0,190,18,18,,45
234,DJI_0406_cut,700,170,356,27,16,Left,72
246,DJI_0406_cut,700,1000,233,29,20,Right,82
269,DJI_0406_cut,700,880,381,65,23,Left,77
273,DJI_0406_cut,700,648,376,29,16,Left,84
297,DJI_0406_cut,700,421,220,33,18,Right,81
303,DJI_0406_cut,700,597,357,29,18,Left,86
306,DJI_0406_cut,700,1031,419,31,16,Up-Left,82
320,DJI_0406_cut,700,1151,410,31,20,,81
321,DJI_0406_cut,700,96,195,29,20,,74
322,DJI_0406_cut,700,86,234,29,18,,79
325,DJI_0406_cut,700,2,190,18,18,,42
234,DJI_0406_cut,701,164,357,29,17,Left,75
246,DJI_0406_cut,701,1006,233,29,21,Right,84
269,DJI_0406_cut,701,871,380,71,23,Left,82
273,DJI_0406_cut,701,650,376,27,17,Left,84
297,DJI_0406_cut,701,427,221,31,18,Right,80
303,DJI_0406_cut,701,591,357,29,20,Left,88
306,DJI_0406_cut,701,1031,419,31,16,Up-Left,78
320,DJI_0406_cut,701,1147,410,29,20,,0
321,DJI_0406_cut,701,101,194,29,20,,75
322,DJI_0406_cut,701,88,234,31,20,,75
326,DJI_0406_cut,701,10,184,27,22,,0
234,DJI_0406_cut,702,162,356,27,16,Down-Left,73
246,DJI_0406_cut,702,1010,235,31,20,Right,82
269,DJI_0406_cut,702,869,380,69,24,Left,81
273,DJI_0406_cut,702,644,375,29,16,Left,87
297,DJI_0406_cut,702,429,222,33,17,Right,80
303,DJI_0406_cut,702,589,354,31,20,Left,85
306,DJI_0406_cut,702,1025,419,31,16,Up-Left,80
320,DJI_0406_cut,702,1145,409,31,20,,83
321,DJI_0406_cut,702,105,196,31,20,,76
322,DJI_0406_cut,702,94,234,31,18,,78
325,DJI_0406_cut,702,6,188,29,21,,41
234,DJI_0406_cut,703,155,357,29,16,Left,77
246,DJI_0406_cut,703,1014,235,31,20,Right,83
269,DJI_0406_cut,703,863,381,71,23,Left,81
273,DJI_0406_cut,703,642,375,29,16,Left,82
297,DJI_0406_cut,703,433,222,31,17,Right,80
303,DJI_0406_cut,703,585,355,31,20,Left,87
306,DJI_0406_cut,703,1021,418,31,16,Up-Left,78
320,DJI_0406_cut,703,1141,409,31,20,Up-Left,84
321,DJI_0406_cut,703,107,196,31,20,,73
322,DJI_0406_cut,703,98,234,31,18,,77
325,DJI_0406_cut,703,10,188,29,21,,46
234,DJI_0406_cut,704,155,356,27,16,Left,74
246,DJI_0406_cut,704,1018,235,31,20,Right,84
269,DJI_0406_cut,704,861,381,69,23,Left,80
273,DJI_0406_cut,704,640,375,27,16,Left,82
297,DJI_0406_cut,704,435,222,33,17,Right,79
303,DJI_0406_cut,704,581,354,29,20,Left,87
306,DJI_0406_cut,704,1016,416,31,16,Up-Left,81
320,DJI_0406_cut,704,1136,408,31,20,Up-Left,86
321,DJI_0406_cut,704,111,196,31,20,,73
322,DJI_0406_cut,704,103,233,31,18,,79
325,DJI_0406_cut,704,10,187,29,21,,42
234,DJI_0406_cut,705,149,356,27,16,Left,72
246,DJI_0406_cut,705,1021,236,31,18,Right,85
269,DJI_0406_cut,705,858,382,71,23,Left,81
273,DJI_0406_cut,705,633,376,27,16,Left,81
297,DJI_0406_cut,705,442,222,33,17,Right,82
303,DJI_0406_cut,705,578,355,31,18,Left,86
306,DJI_0406_cut,705,1014,416,31,16,Up-Left,80
320,DJI_0406_cut,705,1132,408,31,20,Up-Left,86
321,DJI_0406_cut,705,120,190,31,20,,80
322,DJI_0406_cut,705,105,233,31,18,,76
325,DJI_0406_cut,705,10,184,27,22,,43
234,DJI_0406_cut,706,147,356,27,17,Left,74
246,DJI_0406_cut,706,1025,236,31,18,Right,84
269,DJI_0406_cut,706,852,382,69,23,Left,82
273,DJI_0406_cut,706,631,375,27,16,Left,82
297,DJI_0406_cut,706,446,222,33,17,Right,82
303,DJI_0406_cut,706,574,355,29,18,Left,86
306,DJI_0406_cut,706,1012,418,31,17,Up-Left,79
320,DJI_0406_cut,706,1128,408,31,18,Up-Left,83
321,DJI_0406_cut,706,124,190,29,20,,79
322,DJI_0406_cut,706,111,230,31,20,,79
325,DJI_0406_cut,706,10,184,29,22,,39
234,DJI_0406_cut,707,143,357,27,17,Left,72
246,DJI_0406_cut,707,1029,236,31,18,Right,83
269,DJI_0406_cut,707,850,381,67,23,Left,79
273,DJI_0406_cut,707,629,375,27,16,Left,79
297,DJI_0406_cut,707,454,221,31,17,Right,83
303,DJI_0406_cut,707,566,356,29,20,Left,87
306,DJI_0406_cut,707,1008,416,31,16,Left,78
320,DJI_0406_cut,707,1124,408,31,20,Up-Left,85
321,DJI_0406_cut,707,128,191,29,20,,79
322,DJI_0406_cut,707,113,229,33,20,,76
325,DJI_0406_cut,707,14,181,29,23,,44
234,DJI_0406_cut,708,136,358,29,17,Left,75
246,DJI_0406_cut,708,1031,236,33,18,Right,80
269,DJI_0406_cut,708,850,381,61,24,Left,74
273,DJI_0406_cut,708,621,375,29,16,Left,79
297,DJI_0406_cut,708,458,222,31,17,Right,82
303,DJI_0406_cut,708,562,355,29,20,Left,87
306,DJI_0406_cut,708,1006,415,31,16,Up-Left,80
320,DJI_0406_cut,708,1115,407,31,20,Up-Left,90
321,DJI_0406_cut,708,130,190,31,20,,77
322,DJI_0406_cut,708,122,230,29,18,,81
325,DJI_0406_cut,708,18,182,27,22,,46
